benchmark,solver,configuration,solver time,result,verifier time, verifier result
sat/mp1-Nb6T30.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,Maple_LCM,default,152.159,SAT-VERIFIED,0.0,--
sat/mp1-Nb6T30.cnf,Maple_LCM_Dist,default,230.872,SAT-VERIFIED,0.0,--
sat/mp1-Nb6T30.cnf,MapleLRB_LCM,default,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,MapleLRB_LCMoccRestart,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,Riss7,BVE_DRAT,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,Riss7,noPP_DRAT,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,satUZK-seq,ge,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,satUZK-seq,me,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,satUZK-seq,sge,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,satUZK-seq,sme,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,tch_glucose1,default,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,tch_glucose2,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb6T30.cnf,tch_glucose3,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,abcdsat_r17,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,bs_glucose,default,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,cadical-sc17-proof,default,4871.96,UNSAT,2.5323912E7,UNSAT-VERIFIED
sat/mp1-Nb7T07.cnf,Candy,default,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Candy RSILi,default,0.0118421,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Candy RSILv,default,0.010883,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Candy SL21,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,COMiniSatPS_Pulsar_drup,drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,fix-candy,rsili,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,fix-candy,rsilv,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,GHackCOMSPS_drup,ghack_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,glucose-3.0+width,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,glucose-4.1,default,5000.06,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,glu_vc,default,4711.58,UNSAT,1.2039108E7,UNSAT-VERIFIED
sat/mp1-Nb7T07.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Maple_LCM,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Maple_LCM_Dist,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,MapleLRB_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,MapleLRB_LCMoccRestart,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Riss7,BVE_DRAT,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,Riss7,noPP_DRAT,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,satUZK-seq,ge,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,satUZK-seq,me,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,satUZK-seq,sge,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,satUZK-seq,sme,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,tch_glucose1,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,tch_glucose2,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T07.cnf,tch_glucose3,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,abcdsat_r17,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,bs_glucose,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,cadical-sc17-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Candy,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Candy RSILi,default,0.00870301,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Candy RSILv,default,0.0106779,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Candy SL21,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,COMiniSatPS_Pulsar_drup,drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,fix-candy,rsili,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,fix-candy,rsilv,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,glucose-3.0+width,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,glucose-4.1,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,glu_vc,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,lingeling-bbe,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Maple_LCM,default,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Maple_LCM_Dist,default,5000.07,UNKNOWN,113120.0,--
sat/mp1-Nb7T08.cnf,MapleLRB_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,MapleLRB_LCMoccRestart,default,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Riss7,BVE_DRAT,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,satUZK-seq,ge,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,satUZK-seq,me,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,satUZK-seq,sge,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,satUZK-seq,sme,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,tch_glucose1,default,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,tch_glucose2,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T08.cnf,tch_glucose3,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,abcdsat_r17,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,bs_glucose,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,cadical-sc17-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Candy,default,5000.06,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Candy RSILi,default,0.012576,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Candy RSILv,default,0.0130419,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Candy SL21,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,fix-candy,rsilv,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,GHackCOMSPS_drup,ghack_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,glucose-4.1,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,glu_vc,default,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Maple_LCM,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,MapleLRB_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,MapleLRB_LCMoccRestart,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Riss7,BVE_DRAT,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,Riss7,noPP_DRAT,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,satUZK-seq,ge,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,satUZK-seq,me,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,satUZK-seq,sge,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,satUZK-seq,sme,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,tch_glucose1,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,tch_glucose2,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T42.cnf,tch_glucose3,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,abcdsat_r17,default,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,bs_glucose,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,cadical-sc17-proof,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Candy,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Candy RSILi,default,0.00969101,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Candy RSILv,default,0.012053,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Candy SL21,default,5000.06,UNKNOWN,113120.0,--
sat/mp1-Nb7T43.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,fix-candy,rsili,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,fix-candy,rsilv,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,GHackCOMSPS_drup,ghack_drup,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,glucose-4.1,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,glu_vc,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Maple_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,MapleLRB_LCM,default,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,MapleLRB_LCMoccRestart,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Riss7,BVE_DRAT,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,Riss7,noPP_DRAT,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,satUZK-seq,ge,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,satUZK-seq,me,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,satUZK-seq,sge,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,satUZK-seq,sme,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,tch_glucose1,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,tch_glucose2,default,5000.05,UNKNOWN,0.0,--
sat/mp1-Nb7T43.cnf,tch_glucose3,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,abcdsat_r17,default,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,bs_glucose,default,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,cadical-sc17-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Candy,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Candy RSILi,default,0.00941295,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Candy RSILv,default,0.0122339,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,COMiniSatPS_Pulsar_drup,drup,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,fix-candy,rsili,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,fix-candy,rsilv,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,GHackCOMSPS_drup,ghack_drup,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,glucose-4.1,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,glu_vc,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,lingeling-bbe,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Maple_LCM,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,MapleLRB_LCM,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,MapleLRB_LCMoccRestart,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Riss7,BVE_DRAT,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,Riss7,noPP_DRAT,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,satUZK-seq,ge,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,satUZK-seq,me,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,satUZK-seq,sge,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,satUZK-seq,sme,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,tch_glucose1,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,tch_glucose2,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T44.cnf,tch_glucose3,default,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,abcdsat_r17,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,bs_glucose,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,cadical-sc17-agile-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,cadical-sc17-proof,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Candy,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Candy RSILi,default,0.0105729,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Candy RSILv,default,0.0133269,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Candy SL21,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,fix-candy,rsili,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,glucose-4.1,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,glu_vc,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,lingeling-bbe,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Maple_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Maple_LCM_Dist,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,MapleLRB_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,MapleLRB_LCMoccRestart,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Riss7,BVE_DRAT,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,Riss7,noPP_DRAT,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,satUZK-seq,ge,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,satUZK-seq,me,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,satUZK-seq,sge,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,satUZK-seq,sme,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,tch_glucose1,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,tch_glucose2,default,5000.08,UNKNOWN,0.0,--
sat/mp1-Nb7T45.cnf,tch_glucose3,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,abcdsat_r17,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,bs_glucose,default,0.818863,SAT-VERIFIED,0.0,--
sat/mp1-Nb7T46.cnf,cadical-sc17-agile-proof,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,cadical-sc17-proof,default,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Candy,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Candy RSILi,default,0.0090439,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Candy RSILv,default,0.0111621,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,COMiniSatPS_Pulsar_drup,drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,fix-candy,rsili,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,fix-candy,rsilv,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,GHackCOMSPS_drup,ghack_drup,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,glucose-3.0+width,default,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,glucose-4.1,default,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,glu_vc,default,5000.09,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,lingeling-bbe,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.06,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.03,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Maple_LCM,default,5000.1,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Maple_LCM_Dist,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,MapleLRB_LCM,default,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,MapleLRB_LCMoccRestart,default,5000.05,UNKNOWN,16916.0,--
sat/mp1-Nb7T46.cnf,Riss7,BVE_DRAT,5000.11,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,Riss7,noPP_DRAT,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,satUZK-seq,ge,5000.04,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,satUZK-seq,me,5000.02,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,satUZK-seq,sge,5000.07,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,satUZK-seq,sme,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,tch_glucose1,default,0.718136,SAT-VERIFIED,0.0,--
sat/mp1-Nb7T46.cnf,tch_glucose2,default,5000.01,UNKNOWN,0.0,--
sat/mp1-Nb7T46.cnf,tch_glucose3,default,0.721114,SAT-VERIFIED,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,abcdsat_r17,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,bs_glucose,default,5000.04,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,cadical-sc17-agile-proof,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,cadical-sc17-proof,default,5000.01,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Candy,default,5000.11,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Candy RSILi,default,0.00986409,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Candy RSILv,default,0.012124,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Candy SL21,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,COMiniSatPS_Pulsar_drup,drup,5000.01,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,fix-candy,rsili,5000.03,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,fix-candy,rsilv,5000.03,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,GHackCOMSPS_drup,ghack_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,glucose-3.0+width,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,glucose-4.1,default,5000.1,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,glu_vc,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,lingeling-bbe,default,5000.11,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.05,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,MapleCOMSPS_LRB_VSIDS_2_drup,LRB_VSIDS_2_drup,5000.01,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.03,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Maple_LCM,default,5000.03,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Maple_LCM_Dist,default,5000.1,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,MapleLRB_LCM,default,5000.01,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,MapleLRB_LCMoccRestart,default,5000.02,UNKNOWN,0.0,--
sat/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,Riss7,BVE_DRAT,5000.03,UNKNOWN,0.0,--
